UnitName	Wolf's Dragoons
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
1004	Command	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Captain	Pauline Aigner	4	Packrat LRPV PKR-T5	N	
1005	Command	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Lieutenant	Tertillio Euell	4	Packrat LRPV PKR-T5	N	
1006	Command	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Micheal Timmons	3	Packrat LRPV PKR-T5	N	
1007	Artillery Alpha	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Lieutenant	Susan Merkle	4	Packrat LRPV PKR-T5	N	
1008	Artillery Alpha	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	William Speckler	4	Mobile Long Tom Artillery LT-MOB-25	N	
1009	Artillery Alpha	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Clarke Amato	4	Mobile Long Tom Artillery LT-MOB-25	N	
1010	Artillery Alpha	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Albert Bojanhower	3	Mobile Long Tom Artillery LT-MOB-25	N	
1011	Artillery Alpha	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Somchanh Singharaj	3	Sniper Artillery Tank (Standard)	N	
1012	Artillery Beta	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Lieutenant	Walter Tschudy	4	Packrat LRPV PKR-T5	N	
1013	Artillery Beta	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Cuong Ton	4	Mobile Long Tom Artillery LT-MOB-25	N	
1014	Artillery Beta	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Nicholas Venner	4	Mobile Long Tom Artillery LT-MOB-25	N	
1015	Artillery Beta	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	David Jossi	4	Sniper Artillery Tank (Standard)	N	
1016	Artillery Beta	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Mikiung Kao	3	Sniper Artillery Tank (Standard)	N	
1017	Artillery Gamma	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Lieutenant	Meryl Blumenthal	4	Packrat LRPV PKR-T5	N	
1018	Artillery Gamma	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Lars Anderson	4	Mobile Long Tom Artillery LT-MOB-25	N	
1019	Artillery Gamma	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Alan "Striker" Aims	3	Mobile Long Tom Artillery LT-MOB-25	N	
1020	Artillery Gamma	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Shelley Ougendahl	4	Sniper Artillery Tank (Standard)	N	
1021	Artillery Gamma	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Camile Lulic	3	Sniper Artillery Tank (Standard)	N	
1022	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Lieutenant	Garibaldi "Baldy" Clemmons	4	Jump Platoon (MG)	N	
1023	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Sergeant	Miles Jarboe	4	Jump Platoon (MG)	N	
1024	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Corporal	Anne Cooper	4	Jump Platoon (MG)	N	
1025	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Corporal	Lawrence Frennel	4	Jump Platoon (MG)	N	
1026	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Corporal	Jeffery Foxworth	3	Jump Platoon (MG)	N	
1027	Jump Infantry Support (SMG)	-	Beta	The Kentucky Rifles	Fire Support Group	-	-	-	Corporal	Brenda McClure	3	Jump Platoon (MG)	N	
1028	Dropship	-	Command	-	Orbital/Aerospace Operations Group	-	-	-	Colonel	Jason Carmody	4	Leopard (2537)	N	Name of Dropship is Huscarl
1029	Alpha	-	Command	-	Orbital/Aerospace Operations Group	-	-	-	Captain	Nathan "Starman" Charles	4	Hellcat HCT-213	N	
1030	Alpha	-	Command	-	Orbital/Aerospace Operations Group	-	-	-	-	Evan "Rigger" Riggs	4	Hellcat HCT-213	N	
1031	Beta	-	Command	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Georgia Torango	4	Thrush TR-7	N	
1032	Beta	-	Command	-	Orbital/Aerospace Operations Group	-	-	-	-	Kim Sung	4	Stuka STU-K5	N	
1033	Alpha	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Della Nichols	4	Riever F-100	N	
1034	Alpha	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	-	Vance Tyrell	3	Riever F-100a	N	
1035	Beta	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Sophia Dayton	4	Transgressor TR-13	N	
1036	Beta	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	-	Maurice "Dove" LaPaloma	3	Transgressor TR-13	N	
1037	Gamma	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Gary "Laser" Fazer	3	Seydlitz SYD-21	N	
1038	Gamma	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	-	Steward Greene	2	Seydlitz SYD-21	N	
1039	Dropship	-	Red	-	Orbital/Aerospace Operations Group	-	-	-	-	Akaga		Leopard CV (2581)	N	
1040	Alpha	-	White	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Albert Larkin	4	Eagle EGL-2M	N	
1041	Alpha	-	White	-	Orbital/Aerospace Operations Group	-	-	-	-	Daryl "Dropkick" Plunkett	3	Eagle EGL-2M	N	
1042	Beta	-	White	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Elena "Pistol" Maguire	4	Corsair CSR-V12	N	
1043	Beta	-	White	-	Orbital/Aerospace Operations Group	-	-	-	-	Goodman Stafford	3	Corsair CSR-V12	N	
1044	Gamma	-	White	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Bruce Redaman	4	Thrush TR-7	N	
1045	Gamma	-	White	-	Orbital/Aerospace Operations Group	-	-	-	-	Tony Shelton	4	Thrush TR-7	N	
1046	Dropship	-	White	-	Orbital/Aerospace Operations Group	-	-	-	-	Peregrine		Leopard CV (2581)	N	
1047	Alpha	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Hamilton Atwyl	4	Lucifer LCF-R15	N	
1048	Alpha	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	-	Gianni Bredel	4	Lucifer LCF-R15	N	
1049	Beta	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Thomas Gordon	3	Sparrowhawk SPR-H5	N	
1050	Beta	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	-	Samuel Gordon	3	Sparrowhawk SPR-H5	N	
1051	Gamma	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	Lieutenant	Bertrand Christian	3	Sholagar SL-21	N	
1052	Gamma	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	-	Evelyn Larkin	3	Sholagar SL-21	N	
1053	Dropship	-	Blue	-	Orbital/Aerospace Operations Group	-	-	-	-	Swallow		Leopard CV (2581)	N	
1054	Command	-	-	-	Special Recon Group	-	-	-	Major	Hansen Brubaker	4	Wasp LAM WSP-105	N	
1055	Command	-	-	-	Special Recon Group	-	-	-	Captain	Norman Scoggins	4	Wasp LAM WSP-105	N	
1056	Command	-	-	-	Special Recon Group	-	-	-	-	Geralld Iholts	3	Stinger LAM STG-A5	N	
1057	Command	-	-	-	Special Recon Group	-	-	-	-	Edgar Allenby	3	Stinger LAM STG-A5	N	
1058	Dropship	-	-	-	Special Recon Group	-	-	-	-	Bowfin		Intruder (2655)	N	
1059	Dropship	-	-	-	Special Recon Group	-	-	-	-	Peter Iredale		Leopard (2537)	N	
1060	Dropship	-	-	-	Special Recon Group	-	-	-	-	Silkie		Leopard (2537)	N	
1061	Dropship	-	-	-	Special Recon Group	-	-	-	-	White Rose		Leopard (2537)	N	
1062	Aerial Recon	-	Combined Arms	-	Special Recon Group	-	-	-	Lieutenant	Victoria "Chopper" Cheyne	4	Ferret Light Scout VTOL (Standard)	N	
1063	Aerial Recon	-	Combined Arms	-	Special Recon Group	-	-	-	-	Sogun Magus	4	Ferret Light Scout VTOL (Standard)	N	
1064	Aerial Recon	-	Combined Arms	-	Special Recon Group	-	-	-	-	Roland Davidge	4	Ferret Light Scout VTOL (Standard)	N	
1065	Aerial Recon	-	Combined Arms	-	Special Recon Group	-	-	-	-	Sameul Tse	4	Ferret Light Scout VTOL (Standard)	N	
1066	Armored	-	Combined Arms	-	Special Recon Group	-	-	-	Lieutenant	Lasto Harrison	4	Pegasus Scout Hover Tank (Standard)	N	
1067	Armored	-	Combined Arms	-	Special Recon Group	-	-	-	Sergeant	Albin Dulbier	4	Pegasus Scout Hover Tank (Standard)	N	
1068	Armored	-	Combined Arms	-	Special Recon Group	-	-	-	Sergeant	Leahman Sexton	4	Pegasus Scout Hover Tank (Standard)	N	
1069	Armored	-	Combined Arms	-	Special Recon Group	-	-	-	Sergeant	LeRoy "Briar" Shaw	4	Pegasus Scout Hover Tank (Standard)	N	
1070	Armored	-	Combined Arms	-	Special Recon Group	-	-	-	Sergeant	Nina Darnell	4	Pegasus Scout Hover Tank (Standard)	N	
1071	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Lieutenant	Bethany Sigler	4	Jump Platoon (Laser)	N	
1072	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Sergeant	Skip Wells	4	Jump Platoon (Laser)	N	
1073	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Corporal	Dean Pagano	4	Jump Platoon (Laser)	N	
1074	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Corporal	Dominic Damiani	4	Jump Platoon (Laser)	N	
1075	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Corporal	Hoku Laptook	3	Jump Platoon (Laser)	N	
1076	Jump Infantry	-	Combined Arms	-	Special Recon Group	-	-	-	Corporal	Richard Prosser	3	Jump Platoon (Laser)	N	
1077	Lance 1	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Captain	Steven Graham	4	Locust LCT-1V	N	
1078	Lance 1	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Sergeant	Davina Michaud	4	Wasp WSP-1W	N	
1079	Lance 1	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Serena Vanderwerff	3	Ostscout OTT-7J	N	
1080	Lance 1	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Roy Roehmer	3	Flea FLE-15	N	
1081	Lance 2	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Lieutenant	Vince Howell	4	Firefly FFL-4A	N	
1082	Lance 2	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Sergeant	Karla Davanzano	4	Jenner JR7-D	N	
1083	Lance 2	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Ferenc Gavor	4	Wasp WSP-1W	N	
1084	Lance 2	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Janice Hildens	3	Hornet HNT-151	N	
1085	Lance 3	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Lieutenant	Andrea Savage	4	Falcon FLC-4N	N	
1086	Lance 3	-	Graham's	The Night Owls	Special Recon Group	-	-	-	Sergeant	Minh Hua	4	Stinger STG-3G	N	
1087	Lance 3	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Jeremy L. Lewis	4	Spider SDR-5V	N	
1088	Lance 3	-	Graham's	The Night Owls	Special Recon Group	-	-	-	-	Carmen Larossa	3	Raven RVN-1X	N	
1089	Command	-	-	-	Support	-	-	-	Colonel	Karl Verhoffen	4	Condor Heavy Hover Tank (Standard)	N	
1090	Command	-	-	-	Support	-	-	-	Lieutenant	Arnelle Sealeyham	4	Pegasus Scout Hover Tank (Standard)	N	
1091	Command	-	-	-	Support	-	-	-	-	Dack Mullaney	4	Pegasus Scout Hover Tank (Standard)	N	
1092	Command	-	-	-	Support	-	-	-	-	Oliver Brett	3	Pegasus Scout Hover Tank (Standard)	N	
1093	Dropship	-	-	-	Support	-	-	-		Jeb Stuart		Gazelle (2531)	N	
1094	Dropship	-	-	-	Support	-	-	-		Marshal Ney		Gazelle (2531)	N	
1095	Dropship	-	-	-	Support	-	-	-		Jordan "Frog" Ling		Fury (2638)	N	
1096	Dropship	-	-	-	Support	-	-	-		Heron		Leopard CV (2581)	N	
1097	Alpha	Command	Grazier's	-	Support	-	-	-	Captain	Edna Grazier	4	Saracen Medium Hover Tank (Standard)	N	
1098	Alpha	Command	Grazier's	-	Support	-	-	-	Lieutenant	Steve Illias	4	Saracen Medium Hover Tank (Standard)	N	
1099	Alpha	Command	Grazier's	-	Support	-	-	-	Sergeant	Norman Watkins	4	Ontos Heavy Tank (Standard)	N	
1100	Alpha	Command	Grazier's	-	Support	-	-	-	Sergeant	Theodore Piggott	3	Ontos Heavy Tank (Standard)	N	
1101	Alpha	Command	Grazier's	-	Support	-	-	-	Sergeant	Joselyn Thrankov	3	Partisan Air Defense Tank (Standard)	N	
1102	Alpha	Command	Grazier's	-	Support	-	-	-	Sergeant	Richard antoso	3	Partisan Air Defense Tank (Standard)	N	
1103	Beta	-	Grazier's	-	Support	-	-	-	Lieutenant	Kenneth "Gravel" Kiu	4	Saracen Medium Hover Tank (Standard)	N	
1104	Beta	-	Grazier's	-	Support	-	-	-	Sergeant	Earnest McWhorter	4	Manticore Heavy Tank (Standard)	N	
1105	Beta	-	Grazier's	-	Support	-	-	-	Sergeant	Charles "Cleaner" Lazarro	3	Manticore Heavy Tank (Standard)	N	
1106	Beta	-	Grazier's	-	Support	-	-	-	Sergeant	Jonathan Eggar	3	Schrek PPC Carrier (Standard)	N	
1107	Beta	-	Grazier's	-	Support	-	-	-	Sergeant	Faramaz Jahouni	3	Schrek PPC Carrier (Standard)	N	
1108	Delta	Recon	Grazier's	-	Support	-	-	-	Lieutenant	Andrew Gambrelli	4	Pegasus Scout Hover Tank (Standard)	N	
1109	Delta	Recon	Grazier's	-	Support	-	-	-	Sergeant	Vance Stewart	4	Hi-Scout Drone Carrier (Standard)	N	
1110	Delta	Recon	Grazier's	-	Support	-	-	-	Sergeant	Briuzilio Safuz	4	Hi-Scout Drone Carrier (Standard)	N	
1111	Delta	Recon	Grazier's	-	Support	-	-	-	Sergeant	William Denzell	3	Hi-Scout Drone Carrier (Standard)	N	
1112	Gamma	-	Grazier's	-	Support	-	-	-	Lieutenant	Ian Danner	4	Saladin Assault Hover Tank (Armor)	N	
1113	Gamma	-	Grazier's	-	Support	-	-	-	Sergeant	Reba Millichope	4	Saracen Medium Hover Tank (Standard)	N	
1114	Gamma	-	Grazier's	-	Support	-	-	-	Sergeant	Richard Hunt	4	Saracen Medium Hover Tank (Standard)	N	
1115	Gamma	-	Grazier's	-	Support	-	-	-	Sergeant	William Groener	3	Scimitar Medium Hover Tank (Standard)	N	
1116	Gamma	-	Grazier's	-	Support	-	-	-	Sergeant	Rosario Lamon	3	Scimitar Medium Hover Tank (Standard)	N	
1117	Alpha	Command	Hibbard's	-	Support	-	-	-	Captain	Samuel Hibbard	4	Peregrine Attack VTOL (Standard)	N	
1118	Alpha	Command	Hibbard's	-	Support	-	-	-	Lieutenant	Bard Milhaus	4	Peregrine Attack VTOL (Standard)	N	
1119	Alpha	Command	Hibbard's	-	Support	-	-	-	-	Talma "Downtown" Ingarajh	3	Peregrine Attack VTOL (Standard)	N	
1120	Alpha	Command	Hibbard's	-	Support	-	-	-	-	Irving Nasau	2	Peregrine Attack VTOL (Standard)	N	
1121	Beta	-	Hibbard's	-	Support	-	-	-	Lieutenant	Peter "Swayback" Manning	4	Peregrine Attack VTOL (Standard)	N	
1122	Beta	-	Hibbard's	-	Support	-	-	-	-	Mavra Shi	4	Peregrine Attack VTOL (Standard)	N	
1123	Beta	-	Hibbard's	-	Support	-	-	-	-	Curtis Coldridge	3	Peregrine Attack VTOL (Standard)	N	
1124	Beta	-	Hibbard's	-	Support	-	-	-	-	Laurence Doner	3	Peregrine Attack VTOL (Standard)	N	
1125	Gamma	-	Hibbard's	-	Support	-	-	-	Lieutenant	Lloyd Ryan	4	Warrior Attack Helicopter H-7C	N	
1126	Gamma	-	Hibbard's	-	Support	-	-	-	-	Gene "Rockheart" Miller	4	Warrior Attack Helicopter H-7C	N	
1127	Gamma	-	Hibbard's	-	Support	-	-	-	-	Van Seber	3	Warrior Attack Helicopter H-7A	N	
1128	Gamma	-	Hibbard's	-	Support	-	-	-	-	Ulua Macombe	3	Warrior Attack Helicopter H-7	N	
1129	Red	-	McGonnigal's	-	Support	-	-	-	Captain	Mark "Rabbit" McGonnigal	4	Chippewa CHP-W5	N	
1130	Red	-	McGonnigal's	-	Support	-	-	-	Lieutenant	Drew "Red Dog" Smith	3	Chippewa CHP-W5	N	
1131	White	-	McGonnigal's	-	Support	-	-	-	Lieutenant	Amanda "Bunny" Bordman	3	Shilone SL-17	N	
1132	White	-	McGonnigal's	-	Support	-	-	-	-	Curtis "Fireman" Heller	2	Shilone SL-17	N	
1133	Blue	-	McGonnigal's	-	Support	-	-	-	Lieutenant	Sylvester "Rusty" Madder	3	Cheetah F-10	N	
1134	Blue	-	McGonnigal's	-	Support	-	-	-	-	Walter "Streak" Chase	3	Cheetah F-10	N	
1135	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Captain	Douglas Piper	4	Saracen Medium Hover Tank (Standard)	N	
1136	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Lieutenant	Craig Ashley	4	Saracen Medium Hover Tank (Standard)	N	
1137	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Chelsea Marris	4	SRM Carrier (Standard)	N	Dagger SRM Carrier
1138	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Mark Ribideau	3	SRM Carrier (Standard)	N	Dagger SRM Carrier
1139	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Franklin Underwood	3	SRM Carrier (Standard)	N	Dagger SRM Carrier
1140	Alpha	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Laurie Gilette	3	SRM Carrier (Standard)	N	Dagger SRM Carrier
1141	Beta	-	Piper's	The Long Riders	Support	-	-	-	Lieutenant	Robert Patterson	4	Saracen Medium Hover Tank (Standard)	N	
1142	Beta	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Lawrence Berg	4	LRM Carrier (Standard)	N	Yeoman LRM Carrier
1143	Beta	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Rita Rossetti	4	LRM Carrier (Standard)	N	Yeoman LRM Carrier
1144	Beta	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Alexander Spidelle	3	LRM Carrier (Standard)	N	Yeoman LRM Carrier
1145	Beta	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Brian Johansen	3	LRM Carrier (Standard)	N	Yeoman LRM Carrier
1146	Gamma	-	Piper's	The Long Riders	Support	-	-	-	Lieutenant	Bennet Curtis	4	Saladin Assault Hover Tank (Armor)	N	
1147	Gamma	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Maurice McClellan	4	Saladin Assault Hover Tank (Armor)	N	
1148	Gamma	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Lila Bonner	4	Saracen Medium Hover Tank (Standard)	N	
1149	Gamma	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Howell Prakash	3	Saracen Medium Hover Tank (Standard)	N	
1150	Gamma	-	Piper's	The Long Riders	Support	-	-	-	Sergeant	Raymond Bergstrom	4	Scimitar Medium Hover Tank (Missile)	N	
1151	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Captain	Jamad Sindh	4	Motorized Platoon (MG)	N	
1152	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Dale Vandewegh	4	Motorized Platoon (MG)	N	
1153	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Louise Tarkington	3	Motorized Platoon (MG)	N	
1154	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Edwin Haldeman	3	Motorized Platoon (MG)	N	
1155	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Sabella Daikoro	3	Motorized Platoon (MG)	N	
1156	Alpha	Command	Sindh's Infantry	The Chain Gang	Support	-	-	-	Sergeant	Thomas Del Rio	4	Motorized Platoon (MG)	N	
1157	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Val Tanner	3	Motorized Platoon (MG)	N	
1158	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Sylvia Atiyeh	2	Motorized Platoon (MG)	N	
1159	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Christopher Pazeotopolous	2	Motorized Platoon (MG)	N	
1160	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Stewart East	2	Motorized Platoon (MG)	N	
1161	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Lieutenant	Jass Diers	4	Motorized Platoon (MG)	N	
1162	Beta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Sergeant	Robert Nghiem	4	Motorized Platoon (MG)	N	
1163	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Dean Roberts	4	Jump Platoon (Laser)	N	
1164	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Lynn Kindred	4	Jump Platoon (Laser)	N	
1165	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Sakura Mushasi	3	Jump Platoon (Laser)	N	
1166	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Munroe Denham	3	Jump Platoon (Laser)	N	
1167	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Lieutenant	Alvin Lake	4	Jump Platoon (Laser)	N	
1168	Delta	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Sergeant	Cherie Hummel	4	Jump Platoon (Laser)	N	
1169	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Leland Selkirk	3	Motorized Platoon (Flamer)	N	
1170	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Mel Bendix	3	Motorized Platoon (Flamer)	N	
1171	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Chad "Curly" Gorman	2	Motorized Platoon (Flamer)	N	
1172	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Corporal	Warren Finch	2	Motorized Platoon (Flamer)	N	
1173	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Lieutenant	Gordon "Moon" Insley	4	Motorized Platoon (Flamer)	N	
1174	Gamma	-	Sindh's Infantry	The Chain Gang	Support	-	-	-	Sergeant	Mick Fairweather	3	Motorized Platoon (Flamer)	N	
1175	Command	-	-	-	Zeta	-	-	-	Colonel	J. Elliot Jamison	4	Stalker STK-3F	N	
1176	Command	-	-	-	Zeta	-	-	-	Lieutenant	Jesse "Wedge" Connor	4	Imp IMP-2E	N	
1177	Command	-	-	-	Zeta	-	-	-	-	Dahlia "China" Bassman	4	Zeus ZEU-6S	N	
1178	Command	-	-	-	Zeta	-	-	-	-	Nedo Zobrist	4	Atlas AS7-D	N	
1179	Dropship	-	-	-	Zeta	-	-	-	-	Hecate		Overlord (2762)	N	
1180	Command	-	Lucas's	Red	Zeta	-	-	-	Captain	Tara Lucas	4	Stalker STK-3F	N	
1181	Command	-	Lucas's	Red	Zeta	-	-	-	Sergeant	Jerid Mesa	4	Annihilator ANH-2A	N	
1182	Command	-	Lucas's	Red	Zeta	-	-	-	-	Reg Hegstrom	4	Atlas AS7-D	N	
1183	Command	-	Lucas's	Red	Zeta	-	-	-	-	Emily Plackett	3	Awesome AWS-8Q	N	
1184	Assault 1	-	Lucas's	Red	Zeta	-	-	-	Lieutenant	Margot Felter	4	Marauder MAD-3R	N	
1185	Assault 1	-	Lucas's	Red	Zeta	-	-	-	Sergeant	Emma Sheen	4	Atlas AS7-D	N	
1186	Assault 1	-	Lucas's	Red	Zeta	-	-	-	-	Audrey "Crazed" Bronson	4	Annihilator ANH-2A	N	
1187	Assault 1	-	Lucas's	Red	Zeta	-	-	-	-	Harold Albright	3	Imp IMP-2E	N	
1188	Assault 2	-	Lucas's	Red	Zeta	-	-	-	Lieutenant	Hayato Kobiyashi	4	Annihilator ANH-2A	N	
1189	Assault 2	-	Lucas's	Red	Zeta	-	-	-	Sergeant	Pierce Drenner	4	Stalker STK-3F	N	
1190	Assault 2	-	Lucas's	Red	Zeta	-	-	-	-	Albin "Scirocco" Bernadie	4	Shogun SHG-2E	N	
1191	Assault 2	-	Lucas's	Red	Zeta	-	-	-	-	Carla Melhase	3	Atlas AS7-D	N	
1192	Command	-	Srisubadh's	White	Zeta	-	-	-	Captain	Noi Srisubadh	4	Stalker STK-3F	N	
1193	Command	-	Srisubadh's	White	Zeta	-	-	-	Sergeant	Maia Kwong	4	Imp IMP-2E	N	
1194	Command	-	Srisubadh's	White	Zeta	-	-	-	-	Leta Gordon	4	Awesome AWS-8Q	N	
1195	Command	-	Srisubadh's	White	Zeta	-	-	-	-	Urban Williams	4	Shogun SHG-2E	N	
1196	Assault 1	-	Srisubadh's	White	Zeta	-	-	-	Lieutenant	Char Aznable	4	Battlemaster BLR-1G	N	
1197	Assault 1	-	Srisubadh's	White	Zeta	-	-	-	Sergeant	Theo Mason	4	Stalker STK-3F	N	
1198	Assault 1	-	Srisubadh's	White	Zeta	-	-	-	-	Madeline Jennings	3	Imp IMP-2E	N	
1199	Assault 1	-	Srisubadh's	White	Zeta	-	-	-	-	Jorge Muller	3	Annihilator ANH-2A	N	
1200	Assault 2	-	Srisubadh's	White	Zeta	-	-	-	Lieutenant	Lester Crawford	4	Shogun SHG-2E	N	
1201	Assault 2	-	Srisubadh's	White	Zeta	-	-	-	Sergeant	Douglas Ross	4	Atlas AS7-D	N	
1202	Assault 2	-	Srisubadh's	White	Zeta	-	-	-	-	Rima Toff	4	Stalker STK-3F	N	
1203	Assault 2	-	Srisubadh's	White	Zeta	-	-	-	-	Steven Fujimi	3	Marauder II MAD-4A	N	
1204	Command	-	Garrett's	Blue	Zeta	-	-	-	Captain	Arthur Garrett	4	Battlemaster BLR-1G	N	
1205	Command	-	Garrett's	Blue	Zeta	-	-	-	Sergeant	Sveng Ngov	4	Marauder II MAD-4A	N	
1206	Command	-	Garrett's	Blue	Zeta	-	-	-	-	Alexander Schwindt	4	Marauder II MAD-4A	N	
1207	Command	-	Garrett's	Blue	Zeta	-	-	-	-	Norris Knutson	3	Annihilator ANH-2A	N	
1208	Fire	-	Garrett's	Blue	Zeta	-	-	-	Lieutenant	Hunter MacDonald	4	Awesome AWS-8Q	N	
1209	Fire	-	Garrett's	Blue	Zeta	-	-	-	Sergeant	Maurice Neyman	4	Hunchback HBK-4G	N	
1210	Fire	-	Garrett's	Blue	Zeta	-	-	-	-	Daniel Shav	4	Archer ARC-2W	N	
1211	Fire	-	Garrett's	Blue	Zeta	-	-	-	-	Sally Tisdale	3	Whitworth WTH-1	N	
1212	Heavy	-	Garrett's	Blue	Zeta	-	-	-	Lieutenant	Tammy Markham	4	Marauder MAD-3R	N	
